25638
6594
4489
4033
10731
6846
2768
7683
7623
7888
3154
2891
6784
5661
15538
5608
12732
2812
6356
6664
12015
8393
5355
7946
5369
3660
8617
7353
7090
5778
4359
8670
21148
9082
10628
9143
14173
12334
9858
4990
7657
8537
8034
3983
5840
4163
6525
4988
7264
13351
4057
9458
16203
7156
4806
11573
12230
5469
3754
2438
7163
4415
9841
9365
12655
10263
7098
8623
8842
8376
12847
6698
13059
7809
5268
11086
5557
6811
19600
8107
4343
14098
21164
9124
12172
8169
10670
14614
7033
3304
10303
4922
9995
9362
7276
5918
3781
4255
8002
9821
3247
