28,25,24,15,15,24,17,17,27,40,40,37,37,36,32,30,16,15,15,16,16,16,16,1,21,44,44,41,40,39,38,38,38,35,33,33,34,34,33,24,9,7,8,0,0,23,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,7,7,7,7,11,13,15,16,15,22,32,40,50,2,0,0,68,61,57,54,55,54,31,7,13,20,32,39,54,56,60,60,17,62,63,64,15,28,60,66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,22,15,13,14,14,13,17,17,35,36,34,31,29,19,16,14,13,13,14,14,14,0,0,44,44,35,33,32,31,38,35,33,27,26,24,29,32,30,24,7,7,7,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,7,5,0,0,7,7,7,8,11,18,24,31,45,58,68,64,65,58,55,54,53,52,52,43,9,12,20,32,46,54,57,60,61,61,42,64,65,63,1,59,64,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,13,12,11,12,12,12,2,13,29,34,30,27,22,14,10,11,10,5,13,13,13,1,17,41,41,41,36,31,31,32,24,25,22,20,5,6,29,30,20,6,7,7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,26,32,49,63,66,63,55,55,52,46,32,34,23,30,9,20,26,38,50,57,59,60,61,63,57,58,58,62,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,11,10,11,11,11,11,12,13,30,28,25,13,8,8,8,8,0,12,13,13,13,35,36,38,40,31,30,25,22,18,15,15,17,5,6,27,27,20,6,7,7,8,8,34,34,8,8,19,24,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,21,32,47,53,52,53,52,30,23,21,9,8,11,13,12,14,19,35,53,58,59,62,64,65,58,38,66,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,11,9,9,9,0,8,11,25,27,23,16,11,8,8,0,0,0,0,9,0,13,13,13,34,36,29,26,24,19,16,15,18,15,4,7,23,24,22,6,6,7,7,31,33,33,35,35,35,33,33,30,29,28,29,27,25,25,25,8,5,3,0,0,0,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,5,8,0,0,7,43,49,49,27,10,7,7,11,7,7,7,5,3,28,31,4,49,59,60,63,65,65,66,59,66,66,66,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,9,9,0,0,0,0,0,21,23,20,8,8,8,0,0,0,0,0,13,13,13,13,12,14,8,20,8,8,19,25,18,16,14,4,7,21,21,9,6,6,7,28,31,30,30,30,32,32,32,29,28,28,27,26,26,26,24,25,25,25,8,8,0,0,0,0,0,0,0,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,10,9,7,0,4,12,0,0,6,7,7,7,7,7,7,7,7,7,7,10,19,25,36,45,27,51,53,63,65,65,66,66,66,66,70,83,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,9,0,0,0,0,0,0,0,21,19,10,8,8,0,0,0,0,0,13,13,13,12,11,3,0,6,8,25,29,19,16,14,14,7,1,15,16,5,5,6,20,28,30,30,30,30,30,31,27,26,23,23,23,24,24,24,24,24,24,25,25,25,25,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,7,12,13,7,0,2,10,10,0,0,0,6,7,6,6,7,6,6,6,6,6,13,19,36,52,58,11,50,55,63,65,66,66,66,66,70,81,85,15,32,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,5,0,0,0,0,0,0,10,21,16,8,8,0,0,0,0,8,10,16,12,11,10,10,12,15,33,35,34,27,16,14,14,11,7,0,11,14,5,6,18,21,23,23,22,24,23,23,26,21,20,20,20,21,23,23,23,23,23,23,23,23,25,25,25,25,27,27,28,29,26,7,7,7,0,0,0,0,0,0,0,0,7,15,14,9,8,2,4,24,34,0,0,0,0,0,0,6,6,6,6,6,6,13,15,25,44,57,59,62,63,64,66,66,66,60,66,66,75,77,75,17,44,9,65,65,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,0,0,0,0,0,17,17,16,8,0,0,0,0,0,9,18,18,9,8,0,9,9,4,27,35,29,20,14,7,7,7,7,6,6,11,0,12,14,16,17,13,13,14,14,17,19,19,18,18,18,18,19,20,20,20,23,23,22,22,23,23,24,25,25,26,26,26,29,26,7,0,0,0,0,0,0,0,7,24,17,12,9,6,0,2,11,26,36,39,0,0,0,0,6,6,6,6,6,6,8,12,20,18,44,57,59,62,64,65,66,66,66,66,66,66,66,66,9,7,9,13,63,64,65,68,69,65,0,0,0,0,0,0,0,0,0,0,14,14,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,0,0,0,0,9,16,16,13,8,0,0,0,0,0,14,18,14,5,6,8,9,9,9,31,31,25,17,13,11,11,11,6,6,6,6,0,12,12,11,10,7,6,6,7,9,14,13,13,14,13,11,13,13,15,16,19,19,17,17,20,21,23,23,24,25,23,4,2,30,7,0,0,0,7,34,34,31,27,25,20,15,7,5,1,8,17,34,45,41,0,0,6,6,6,6,6,6,6,6,9,17,35,42,51,58,58,61,64,65,65,65,66,66,66,66,65,63,63,7,7,27,62,63,63,63,73,81,0,0,0,0,0,0,0,0,2,15,14,14,14,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
